id,split,image,mask,is_manip,case
train_000347,train,images/train/train_000347.jpg,masks/train/train_000347.png,1,1awxvm
train_000348,train,images/train/train_000348.jpg,masks/train/train_000348.png,1,1awxvm
train_000349,train,images/train/train_000349.jpg,masks/train/train_000349.png,1,1awxvm
train_000350,train,images/train/train_000350.jpg,masks/train/train_000350.png,1,1awxvm
train_000351,train,images/train/train_000351.jpg,masks/train/train_000351.png,1,1awxvm
train_000352,train,images/train/train_000352.jpg,masks/train/train_000352.png,0,1ax6zq
train_000353,train,images/train/train_000353.jpg,masks/train/train_000353.png,1,1ax6zq
train_000354,train,images/train/train_000354.jpg,masks/train/train_000354.png,1,1ax6zq
train_000355,train,images/train/train_000355.jpg,masks/train/train_000355.png,0,1axap9
train_000356,train,images/train/train_000356.jpg,masks/train/train_000356.png,1,1axap9
train_000357,train,images/train/train_000357.jpg,masks/train/train_000357.png,0,1axr5s
train_000358,train,images/train/train_000358.jpg,masks/train/train_000358.png,1,1axr5s
train_000359,train,images/train/train_000359.jpg,masks/train/train_000359.png,0,1ay6i0
train_000360,train,images/train/train_000360.jpg,masks/train/train_000360.png,1,1ay6i0
train_000361,train,images/train/train_000361.jpg,masks/train/train_000361.png,1,1ay6i0
train_000362,train,images/train/train_000362.jpg,masks/train/train_000362.png,1,1ay6i0
train_000363,train,images/train/train_000363.jpg,masks/train/train_000363.png,1,1ay6i0
train_000364,train,images/train/train_000364.jpg,masks/train/train_000364.png,0,1ayilh
train_000365,train,images/train/train_000365.jpg,masks/train/train_000365.png,1,1ayilh
train_000366,train,images/train/train_000366.jpg,masks/train/train_000366.png,0,1az3z4
train_000367,train,images/train/train_000367.jpg,masks/train/train_000367.png,1,1az3z4
train_000368,train,images/train/train_000368.jpg,masks/train/train_000368.png,1,1az3z4
train_000369,train,images/train/train_000369.jpg,masks/train/train_000369.png,1,1az3z4
train_000370,train,images/train/train_000370.jpg,masks/train/train_000370.png,1,1az3z4
train_000371,train,images/train/train_000371.jpg,masks/train/train_000371.png,1,1az3z4
train_000372,train,images/train/train_000372.jpg,masks/train/train_000372.png,1,1az3z4
train_000373,train,images/train/train_000373.jpg,masks/train/train_000373.png,1,1az3z4
train_000374,train,images/train/train_000374.jpg,masks/train/train_000374.png,1,1az3z4
train_000375,train,images/train/train_000375.jpg,masks/train/train_000375.png,1,1az3z4
train_000376,train,images/train/train_000376.jpg,masks/train/train_000376.png,1,1az3z4
val_000377,val,images/val/val_000377.jpg,masks/val/val_000377.png,0,1azcvv
val_000378,val,images/val/val_000378.jpg,masks/val/val_000378.png,1,1azcvv
val_000379,val,images/val/val_000379.jpg,masks/val/val_000379.png,1,1azcvv
val_000380,val,images/val/val_000380.jpg,masks/val/val_000380.png,1,1azcvv
val_000381,val,images/val/val_000381.jpg,masks/val/val_000381.png,1,1azcvv
val_000382,val,images/val/val_000382.jpg,masks/val/val_000382.png,1,1azcvv
val_000383,val,images/val/val_000383.jpg,masks/val/val_000383.png,1,1azcvv
val_000384,val,images/val/val_000384.jpg,masks/val/val_000384.png,1,1azcvv
train_000385,train,images/train/train_000385.jpg,masks/train/train_000385.png,0,1azhe4
train_000386,train,images/train/train_000386.jpg,masks/train/train_000386.png,1,1azhe4
train_000387,train,images/train/train_000387.jpg,masks/train/train_000387.png,1,1azhe4
train_000388,train,images/train/train_000388.jpg,masks/train/train_000388.png,1,1azhe4
train_000389,train,images/train/train_000389.jpg,masks/train/train_000389.png,1,1azhe4
train_000390,train,images/train/train_000390.jpg,masks/train/train_000390.png,1,1azhe4
train_000391,train,images/train/train_000391.jpg,masks/train/train_000391.png,1,1azhe4
train_000392,train,images/train/train_000392.jpg,masks/train/train_000392.png,1,1azhe4
train_000393,train,images/train/train_000393.jpg,masks/train/train_000393.png,0,1aziip
train_000394,train,images/train/train_000394.jpg,masks/train/train_000394.png,1,1aziip
train_000395,train,images/train/train_000395.jpg,masks/train/train_000395.png,0,1azovt
train_000396,train,images/train/train_000396.jpg,masks/train/train_000396.png,1,1azovt
train_000397,train,images/train/train_000397.jpg,masks/train/train_000397.png,1,1azovt
train_000398,train,images/train/train_000398.jpg,masks/train/train_000398.png,0,1azru8
train_000399,train,images/train/train_000399.jpg,masks/train/train_000399.png,1,1azru8
train_000400,train,images/train/train_000400.jpg,masks/train/train_000400.png,1,1azru8
train_000401,train,images/train/train_000401.jpg,masks/train/train_000401.png,1,1azru8
train_000402,train,images/train/train_000402.jpg,masks/train/train_000402.png,1,1azru8
train_000403,train,images/train/train_000403.jpg,masks/train/train_000403.png,1,1azru8
train_000404,train,images/train/train_000404.jpg,masks/train/train_000404.png,0,1azvyy
train_000405,train,images/train/train_000405.jpg,masks/train/train_000405.png,1,1azvyy
train_000406,train,images/train/train_000406.jpg,masks/train/train_000406.png,0,1b0kjn
train_000407,train,images/train/train_000407.jpg,masks/train/train_000407.png,1,1b0kjn
train_000408,train,images/train/train_000408.jpg,masks/train/train_000408.png,0,1b18vd
train_000409,train,images/train/train_000409.jpg,masks/train/train_000409.png,1,1b18vd
train_000410,train,images/train/train_000410.jpg,masks/train/train_000410.png,1,1b18vd
train_000411,train,images/train/train_000411.jpg,masks/train/train_000411.png,1,1b18vd
train_000412,train,images/train/train_000412.jpg,masks/train/train_000412.png,1,1b18vd
train_000413,train,images/train/train_000413.jpg,masks/train/train_000413.png,1,1b18vd
train_000414,train,images/train/train_000414.jpg,masks/train/train_000414.png,1,1b18vd
train_000415,train,images/train/train_000415.jpg,masks/train/train_000415.png,1,1b18vd
train_000416,train,images/train/train_000416.jpg,masks/train/train_000416.png,1,1b18vd
train_000417,train,images/train/train_000417.jpg,masks/train/train_000417.png,1,1b18vd
train_000418,train,images/train/train_000418.jpg,masks/train/train_000418.png,1,1b18vd
train_000419,train,images/train/train_000419.jpg,masks/train/train_000419.png,1,1b18vd
train_000420,train,images/train/train_000420.jpg,masks/train/train_000420.png,1,1b18vd
train_000421,train,images/train/train_000421.jpg,masks/train/train_000421.png,1,1b18vd
train_000422,train,images/train/train_000422.jpg,masks/train/train_000422.png,1,1b18vd
train_000423,train,images/train/train_000423.jpg,masks/train/train_000423.png,1,1b18vd
train_000424,train,images/train/train_000424.jpg,masks/train/train_000424.png,1,1b18vd
train_000425,train,images/train/train_000425.jpg,masks/train/train_000425.png,1,1b18vd
train_000426,train,images/train/train_000426.jpg,masks/train/train_000426.png,1,1b18vd
val_000427,val,images/val/val_000427.jpg,masks/val/val_000427.png,0,1b1epd
val_000428,val,images/val/val_000428.jpg,masks/val/val_000428.png,1,1b1epd
val_000429,val,images/val/val_000429.jpg,masks/val/val_000429.png,1,1b1epd
val_000430,val,images/val/val_000430.jpg,masks/val/val_000430.png,1,1b1epd
val_000431,val,images/val/val_000431.jpg,masks/val/val_000431.png,1,1b1epd
val_000432,val,images/val/val_000432.jpg,masks/val/val_000432.png,1,1b1epd
val_000433,val,images/val/val_000433.jpg,masks/val/val_000433.png,1,1b1epd
val_000434,val,images/val/val_000434.jpg,masks/val/val_000434.png,1,1b1epd
val_000435,val,images/val/val_000435.jpg,masks/val/val_000435.png,1,1b1epd
val_000436,val,images/val/val_000436.jpg,masks/val/val_000436.png,1,1b1epd
val_000437,val,images/val/val_000437.jpg,masks/val/val_000437.png,1,1b1epd
train_000438,train,images/train/train_000438.jpg,masks/train/train_000438.png,0,1b1pdg
train_000439,train,images/train/train_000439.jpg,masks/train/train_000439.png,1,1b1pdg
train_000440,train,images/train/train_000440.jpg,masks/train/train_000440.png,1,1b1pdg
train_000441,train,images/train/train_000441.jpg,masks/train/train_000441.png,1,1b1pdg
train_000442,train,images/train/train_000442.jpg,masks/train/train_000442.png,1,1b1pdg
train_000443,train,images/train/train_000443.jpg,masks/train/train_000443.png,1,1b1pdg
train_000444,train,images/train/train_000444.jpg,masks/train/train_000444.png,1,1b1pdg
val_000445,val,images/val/val_000445.jpg,masks/val/val_000445.png,0,1b1vqv
val_000446,val,images/val/val_000446.jpg,masks/val/val_000446.png,1,1b1vqv
val_000447,val,images/val/val_000447.jpg,masks/val/val_000447.png,1,1b1vqv
train_000448,train,images/train/train_000448.jpg,masks/train/train_000448.png,0,1b26rs
train_000449,train,images/train/train_000449.jpg,masks/train/train_000449.png,1,1b26rs
val_000450,val,images/val/val_000450.jpg,masks/val/val_000450.png,0,1b29hp
val_000451,val,images/val/val_000451.jpg,masks/val/val_000451.png,1,1b29hp
train_000452,train,images/train/train_000452.jpg,masks/train/train_000452.png,0,1b2ynb
train_000453,train,images/train/train_000453.jpg,masks/train/train_000453.png,1,1b2ynb
train_000454,train,images/train/train_000454.jpg,masks/train/train_000454.png,1,1b2ynb
train_000455,train,images/train/train_000455.jpg,masks/train/train_000455.png,1,1b2ynb
train_000456,train,images/train/train_000456.jpg,masks/train/train_000456.png,1,1b2ynb
train_000457,train,images/train/train_000457.jpg,masks/train/train_000457.png,1,1b2ynb
train_000458,train,images/train/train_000458.jpg,masks/train/train_000458.png,1,1b2ynb
train_000459,train,images/train/train_000459.jpg,masks/train/train_000459.png,1,1b2ynb
train_000460,train,images/train/train_000460.jpg,masks/train/train_000460.png,1,1b2ynb
train_000461,train,images/train/train_000461.jpg,masks/train/train_000461.png,1,1b2ynb
train_000462,train,images/train/train_000462.jpg,masks/train/train_000462.png,0,1b3t1x
train_000463,train,images/train/train_000463.jpg,masks/train/train_000463.png,1,1b3t1x
train_000464,train,images/train/train_000464.jpg,masks/train/train_000464.png,0,1b40l4
train_000465,train,images/train/train_000465.jpg,masks/train/train_000465.png,1,1b40l4
train_000466,train,images/train/train_000466.jpg,masks/train/train_000466.png,1,1b40l4
train_000467,train,images/train/train_000467.jpg,masks/train/train_000467.png,1,1b40l4
train_000468,train,images/train/train_000468.jpg,masks/train/train_000468.png,1,1b40l4
train_000469,train,images/train/train_000469.jpg,masks/train/train_000469.png,1,1b40l4
train_000470,train,images/train/train_000470.jpg,masks/train/train_000470.png,1,1b40l4
train_000471,train,images/train/train_000471.jpg,masks/train/train_000471.png,1,1b40l4
train_000472,train,images/train/train_000472.jpg,masks/train/train_000472.png,1,1b40l4
train_000473,train,images/train/train_000473.jpg,masks/train/train_000473.png,1,1b40l4
train_000474,train,images/train/train_000474.jpg,masks/train/train_000474.png,1,1b40l4
train_000475,train,images/train/train_000475.jpg,masks/train/train_000475.png,1,1b40l4
train_000476,train,images/train/train_000476.jpg,masks/train/train_000476.png,1,1b40l4
train_000477,train,images/train/train_000477.jpg,masks/train/train_000477.png,1,1b40l4
train_000478,train,images/train/train_000478.jpg,masks/train/train_000478.png,1,1b40l4
train_000479,train,images/train/train_000479.jpg,masks/train/train_000479.png,0,1b4a9x
train_000480,train,images/train/train_000480.jpg,masks/train/train_000480.png,1,1b4a9x
train_000481,train,images/train/train_000481.jpg,masks/train/train_000481.png,1,1b4a9x
train_000482,train,images/train/train_000482.jpg,masks/train/train_000482.png,1,1b4a9x
train_000483,train,images/train/train_000483.jpg,masks/train/train_000483.png,1,1b4a9x
train_000484,train,images/train/train_000484.jpg,masks/train/train_000484.png,1,1b4a9x
train_000485,train,images/train/train_000485.jpg,masks/train/train_000485.png,1,1b4a9x
train_000486,train,images/train/train_000486.jpg,masks/train/train_000486.png,0,1b4knn
train_000487,train,images/train/train_000487.jpg,masks/train/train_000487.png,1,1b4knn
train_000488,train,images/train/train_000488.jpg,masks/train/train_000488.png,1,1b4knn
train_000489,train,images/train/train_000489.jpg,masks/train/train_000489.png,0,1b506d
train_000490,train,images/train/train_000490.jpg,masks/train/train_000490.png,1,1b506d
train_000491,train,images/train/train_000491.jpg,masks/train/train_000491.png,0,1b61h7
train_000492,train,images/train/train_000492.jpg,masks/train/train_000492.png,1,1b61h7
train_000493,train,images/train/train_000493.jpg,masks/train/train_000493.png,1,1b61h7
train_000494,train,images/train/train_000494.jpg,masks/train/train_000494.png,1,1b61h7
train_000495,train,images/train/train_000495.jpg,masks/train/train_000495.png,1,1b61h7
train_000496,train,images/train/train_000496.jpg,masks/train/train_000496.png,1,1b61h7
train_000497,train,images/train/train_000497.jpg,masks/train/train_000497.png,1,1b61h7
train_000498,train,images/train/train_000498.jpg,masks/train/train_000498.png,1,1b61h7
train_000499,train,images/train/train_000499.jpg,masks/train/train_000499.png,1,1b61h7
train_000500,train,images/train/train_000500.jpg,masks/train/train_000500.png,0,1b68xn
train_000501,train,images/train/train_000501.jpg,masks/train/train_000501.png,1,1b68xn
train_000502,train,images/train/train_000502.jpg,masks/train/train_000502.png,1,1b68xn
train_000503,train,images/train/train_000503.jpg,masks/train/train_000503.png,1,1b68xn
train_000504,train,images/train/train_000504.jpg,masks/train/train_000504.png,1,1b68xn
train_000505,train,images/train/train_000505.jpg,masks/train/train_000505.png,1,1b68xn
train_000506,train,images/train/train_000506.jpg,masks/train/train_000506.png,1,1b68xn
train_000507,train,images/train/train_000507.jpg,masks/train/train_000507.png,1,1b68xn
train_000508,train,images/train/train_000508.jpg,masks/train/train_000508.png,1,1b68xn
train_000509,train,images/train/train_000509.jpg,masks/train/train_000509.png,1,1b68xn
train_000510,train,images/train/train_000510.jpg,masks/train/train_000510.png,1,1b68xn
train_000511,train,images/train/train_000511.jpg,masks/train/train_000511.png,1,1b68xn
train_000512,train,images/train/train_000512.jpg,masks/train/train_000512.png,1,1b68xn
train_000513,train,images/train/train_000513.jpg,masks/train/train_000513.png,1,1b68xn
train_000514,train,images/train/train_000514.jpg,masks/train/train_000514.png,1,1b68xn
train_000515,train,images/train/train_000515.jpg,masks/train/train_000515.png,1,1b68xn
train_000516,train,images/train/train_000516.jpg,masks/train/train_000516.png,1,1b68xn
train_000517,train,images/train/train_000517.jpg,masks/train/train_000517.png,1,1b68xn
train_000518,train,images/train/train_000518.jpg,masks/train/train_000518.png,0,1b6yyc
train_000519,train,images/train/train_000519.jpg,masks/train/train_000519.png,1,1b6yyc
train_000520,train,images/train/train_000520.jpg,masks/train/train_000520.png,1,1b6yyc
train_000521,train,images/train/train_000521.jpg,masks/train/train_000521.png,1,1b6yyc
train_000522,train,images/train/train_000522.jpg,masks/train/train_000522.png,1,1b6yyc
train_000523,train,images/train/train_000523.jpg,masks/train/train_000523.png,1,1b6yyc
train_000524,train,images/train/train_000524.jpg,masks/train/train_000524.png,1,1b6yyc
train_000525,train,images/train/train_000525.jpg,masks/train/train_000525.png,1,1b6yyc
train_000526,train,images/train/train_000526.jpg,masks/train/train_000526.png,1,1b6yyc
train_000527,train,images/train/train_000527.jpg,masks/train/train_000527.png,1,1b6yyc
train_000528,train,images/train/train_000528.jpg,masks/train/train_000528.png,0,1b78na
train_000529,train,images/train/train_000529.jpg,masks/train/train_000529.png,1,1b78na
train_000530,train,images/train/train_000530.jpg,masks/train/train_000530.png,1,1b78na
train_000531,train,images/train/train_000531.jpg,masks/train/train_000531.png,1,1b78na
train_000532,train,images/train/train_000532.jpg,masks/train/train_000532.png,1,1b78na
train_000533,train,images/train/train_000533.jpg,masks/train/train_000533.png,1,1b78na
train_000534,train,images/train/train_000534.jpg,masks/train/train_000534.png,1,1b78na
train_000535,train,images/train/train_000535.jpg,masks/train/train_000535.png,1,1b78na
train_000536,train,images/train/train_000536.jpg,masks/train/train_000536.png,1,1b78na
